CustomerID,num_purchases,total_spending,customer_segment,avg_spending,estimated_lifetime_value
12726,3,172.20,"Medium Spender",28.70,688.80
17096,4,200.60,"Medium Spender",28.66,687.84
16176,1,85.80,"Low Spender",28.60,686.40
13448,8,828.02,"High Spender",28.55,685.20
13546,1,56.96,"Low Spender",28.48,683.52
16439,1,56.70,"Low Spender",28.35,680.40
12413,1,84.65,"Low Spender",28.22,677.28
12670,2,84.60,"Low Spender",28.20,676.80
13013,9,479.17,"Medium Spender",28.19,676.56
13371,2,224.98,"Medium Spender",28.12,674.88
15125,5,253.10,"Medium Spender",28.12,674.88
13778,2,84.28,"Low Spender",28.09,674.16
13952,9,533.43,"High Spender",28.08,673.92
17966,3,112.20,"Medium Spender",28.05,673.20
17706,13,783.20,"High Spender",27.97,671.28
18215,3,223.50,"Medium Spender",27.94,670.56
12422,8,418.98,"Medium Spender",27.93,670.32
16834,1,55.80,"Low Spender",27.90,669.60
14913,3,306.75,"Medium Spender",27.89,669.36
17050,3,111.25,"Medium Spender",27.81,667.44
14955,1,55.49,"Low Spender",27.75,666.00
14110,12,581.96,"High Spender",27.71,665.04
14292,4,166.20,"Medium Spender",27.70,664.80
13381,5,496.68,"Medium Spender",27.59,662.16
16858,6,302.64,"Medium Spender",27.51,660.24
14129,3,109.80,"Medium Spender",27.45,658.80
14379,2,192.01,"Medium Spender",27.43,658.32
15067,2,246.90,"Medium Spender",27.43,658.32
13577,4,191.48,"Medium Spender",27.35,656.40
15393,3,136.70,"Medium Spender",27.34,656.16
14911,152,11097.42,"High Spender",27.33,655.92
14855,3,437.14,"Medium Spender",27.32,655.68
16648,2,54.60,"Low Spender",27.30,655.20
14548,4,217.38,"Medium Spender",27.17,652.08
16416,2,81.35,"Low Spender",27.12,650.88
14320,2,81.30,"Low Spender",27.10,650.40
15969,1,27.04,"Low Spender",27.04,648.96
14936,3,297.30,"Medium Spender",27.03,648.72
17204,4,216.20,"Medium Spender",27.03,648.72
16875,4,297.21,"Medium Spender",27.02,648.48
17419,6,324.17,"Medium Spender",27.01,648.24
17594,2,81.00,"Low Spender",27.00,648.00
14061,1,27.00,"Low Spender",27.00,648.00
15890,1,27.00,"Low Spender",27.00,648.00
17123,1,27.00,"Low Spender",27.00,648.00
15179,7,431.59,"Medium Spender",26.97,647.28
17139,7,404.20,"Medium Spender",26.95,646.80
14741,2,80.70,"Low Spender",26.90,645.60
16211,1,53.61,"Low Spender",26.81,643.44
13440,1,134.00,"Medium Spender",26.80,643.20
17038,1,107.16,"Medium Spender",26.79,642.96
13478,2,80.15,"Low Spender",26.72,641.28
15981,6,320.46,"Medium Spender",26.71,641.04
13663,3,186.80,"Medium Spender",26.69,640.56
15882,1,53.28,"Low Spender",26.64,639.36
14220,2,79.90,"Low Spender",26.63,639.12
12744,3,186.35,"Medium Spender",26.62,638.88
13081,15,2179.15,"High Spender",26.58,637.92
13502,1,53.10,"Low Spender",26.55,637.20
12647,17,952.25,"High Spender",26.45,634.80
17584,3,132.16,"Medium Spender",26.43,634.32
12578,2,52.80,"Low Spender",26.40,633.60
15465,10,475.24,"Medium Spender",26.40,633.60
14175,5,263.63,"Medium Spender",26.36,632.64
16709,8,395.29,"Medium Spender",26.35,632.40
17159,1,52.54,"Low Spender",26.27,630.48
15382,6,863.70,"High Spender",26.17,628.08
17002,4,130.86,"Medium Spender",26.17,628.08
13102,8,313.88,"Medium Spender",26.16,627.84
17730,5,183.00,"Medium Spender",26.14,627.36
14146,3,287.38,"Medium Spender",26.13,627.12
14942,2,78.36,"Low Spender",26.12,626.88
14444,1,26.10,"Low Spender",26.10,626.40
15566,1,26.10,"Low Spender",26.10,626.40
17104,1,26.10,"Low Spender",26.10,626.40
17669,3,130.30,"Medium Spender",26.06,625.44
13039,3,104.20,"Medium Spender",26.05,625.20
14035,3,208.11,"Medium Spender",26.01,624.24
15992,1,78.00,"Low Spender",26.00,624.00
16214,1,78.00,"Low Spender",26.00,624.00
13540,2,51.85,"Low Spender",25.93,622.32
13883,6,258.78,"Medium Spender",25.88,621.12
18214,3,103.50,"Medium Spender",25.88,621.12
14431,2,77.55,"Low Spender",25.85,620.40
13775,1,77.48,"Low Spender",25.83,619.92
13455,4,128.88,"Medium Spender",25.78,618.72
14409,3,103.10,"Medium Spender",25.78,618.72
16266,4,154.55,"Medium Spender",25.76,618.24
13976,2,102.71,"Medium Spender",25.68,616.32
15227,3,179.78,"Medium Spender",25.68,616.32
13019,3,76.76,"Low Spender",25.59,614.16
16159,3,76.76,"Low Spender",25.59,614.16
14198,3,127.90,"Medium Spender",25.58,613.92
15874,9,460.48,"Medium Spender",25.58,613.92
15311,68,3957.96,"High Spender",25.54,612.96
13327,9,357.30,"Medium Spender",25.52,612.48
13133,1,25.50,"Low Spender",25.50,612.00
14468,1,25.50,"Low Spender",25.50,612.00
15478,1,25.50,"Low Spender",25.50,612.00
17268,1,25.50,"Low Spender",25.50,612.00
17292,1,25.50,"Low Spender",25.50,612.00
18175,1,25.50,"Low Spender",25.50,612.00
16620,4,229.38,"Medium Spender",25.49,611.76
12476,7,611.17,"High Spender",25.47,611.28
15823,1,254.47,"Medium Spender",25.45,610.80
18277,3,152.70,"Medium Spender",25.45,610.80
17534,2,76.20,"Low Spender",25.40,609.60
13800,1,25.40,"Low Spender",25.40,609.60
15218,9,584.20,"High Spender",25.40,609.60
13770,1,101.55,"Medium Spender",25.39,609.36
14694,1,50.70,"Low Spender",25.35,608.40
12921,28,1469.54,"High Spender",25.34,608.16
17122,2,76.00,"Low Spender",25.33,607.92
14735,12,403.97,"Medium Spender",25.25,606.00
15812,5,176.50,"Medium Spender",25.21,605.04
13434,1,25.20,"Low Spender",25.20,604.80
14322,2,50.40,"Low Spender",25.20,604.80
14429,1,25.20,"Low Spender",25.20,604.80
14949,1,25.20,"Low Spender",25.20,604.80
16192,1,25.20,"Low Spender",25.20,604.80
16232,2,75.60,"Low Spender",25.20,604.80
16757,1,25.20,"Low Spender",25.20,604.80
17121,1,25.20,"Low Spender",25.20,604.80
17740,1,25.20,"Low Spender",25.20,604.80
18070,1,25.20,"Low Spender",25.20,604.80
13632,3,100.75,"Medium Spender",25.19,604.56
14018,1,50.38,"Low Spender",25.19,604.56
15394,6,301.80,"Medium Spender",25.15,603.60
13167,1,75.30,"Low Spender",25.10,602.40
16496,2,50.16,"Low Spender",25.08,601.92
17178,1,50.15,"Low Spender",25.08,601.92
16183,1,50.00,"Low Spender",25.00,600.00
13446,6,323.01,"Medium Spender",24.85,596.40
16036,2,99.30,"Low Spender",24.83,595.92
16153,4,173.55,"Medium Spender",24.79,594.96
15284,1,24.75,"Low Spender",24.75,594.00
17540,3,123.75,"Medium Spender",24.75,594.00
13426,9,420.60,"Medium Spender",24.74,593.76
17552,4,148.35,"Medium Spender",24.73,593.52
12431,5,222.33,"Medium Spender",24.70,592.80
14564,2,246.90,"Medium Spender",24.69,592.56
17194,1,74.00,"Low Spender",24.67,592.08
13085,2,73.80,"Low Spender",24.60,590.40
15878,1,73.80,"Low Spender",24.60,590.40
17063,6,245.70,"Medium Spender",24.57,589.68
12424,2,196.48,"Medium Spender",24.56,589.44
17829,3,318.88,"Medium Spender",24.53,588.72
13407,2,147.06,"Medium Spender",24.51,588.24
14016,6,612.31,"High Spender",24.49,587.76
17838,8,463.72,"Medium Spender",24.41,585.84
18074,2,72.90,"Low Spender",24.30,583.20
15615,15,558.33,"High Spender",24.28,582.72
17696,11,411.54,"Medium Spender",24.21,581.04
17001,6,193.08,"Medium Spender",24.14,579.36
17046,3,96.56,"Low Spender",24.14,579.36
13722,2,120.66,"Medium Spender",24.13,579.12
15182,5,144.80,"Medium Spender",24.13,579.12
14755,9,409.40,"Medium Spender",24.08,577.92
14515,3,96.15,"Low Spender",24.04,576.96
13855,3,144.13,"Medium Spender",24.02,576.48
14555,4,192.15,"Medium Spender",24.02,576.48
12683,7,408.25,"Medium Spender",24.01,576.24
12802,4,144.00,"Medium Spender",24.00,576.00
17470,3,71.88,"Low Spender",23.96,575.04
17717,1,95.80,"Low Spender",23.95,574.80
12379,2,95.80,"Low Spender",23.95,574.80
12805,2,71.80,"Low Spender",23.93,574.32
14915,5,215.30,"Medium Spender",23.92,574.08
13895,2,71.70,"Low Spender",23.90,573.60
16471,2,190.98,"Medium Spender",23.87,572.88
15629,3,119.28,"Medium Spender",23.86,572.64
13067,1,23.85,"Low Spender",23.85,572.40
15906,1,23.85,"Low Spender",23.85,572.40
16527,1,23.85,"Low Spender",23.85,572.40
17149,1,23.85,"Low Spender",23.85,572.40
17223,2,119.20,"Medium Spender",23.84,572.16
16197,6,190.50,"Medium Spender",23.81,571.44
15819,2,71.40,"Low Spender",23.80,571.20
14525,7,451.76,"Medium Spender",23.78,570.72
14092,10,285.13,"Medium Spender",23.76,570.24
14709,11,356.40,"Medium Spender",23.76,570.24
13562,3,142.20,"Medium Spender",23.70,568.80
13143,1,70.95,"Low Spender",23.65,567.60
14430,2,70.80,"Low Spender",23.60,566.40
16593,1,23.60,"Low Spender",23.60,566.40
13418,13,565.83,"High Spender",23.58,565.92
13488,9,589.14,"High Spender",23.57,565.68
14154,5,471.47,"Medium Spender",23.57,565.68
18231,12,470.60,"Medium Spender",23.53,564.72
13450,2,70.56,"Low Spender",23.52,564.48
13723,3,70.43,"Low Spender",23.48,563.52
16287,3,93.90,"Low Spender",23.48,563.52
13765,1,46.90,"Low Spender",23.45,562.80
13048,5,281.29,"Medium Spender",23.44,562.56
16735,6,257.80,"Medium Spender",23.44,562.56
12817,1,46.84,"Low Spender",23.42,562.08
15296,5,655.86,"High Spender",23.42,562.08
13131,3,280.83,"Medium Spender",23.40,561.60
13306,1,23.40,"Low Spender",23.40,561.60
13795,1,23.40,"Low Spender",23.40,561.60
18207,1,23.40,"Low Spender",23.40,561.60
16450,2,70.12,"Low Spender",23.37,560.88
12609,5,163.45,"Medium Spender",23.35,560.40
17284,1,140.10,"Medium Spender",23.35,560.40
12779,5,139.98,"Medium Spender",23.33,559.92
13721,1,69.80,"Low Spender",23.27,558.48
16720,2,209.35,"Medium Spender",23.26,558.24
16317,1,46.50,"Low Spender",23.25,558.00
17016,1,69.60,"Low Spender",23.20,556.80
17504,7,301.60,"Medium Spender",23.20,556.80
16128,4,138.76,"Medium Spender",23.13,555.12
15078,14,647.16,"High Spender",23.11,554.64
15519,2,69.25,"Low Spender",23.08,553.92
15254,2,69.15,"Low Spender",23.05,553.20
17578,3,69.08,"Low Spender",23.03,552.72
16860,2,69.00,"Low Spender",23.00,552.00
15365,4,206.90,"Medium Spender",22.99,551.76
13431,4,137.90,"Medium Spender",22.98,551.52
13274,1,22.95,"Low Spender",22.95,550.80
14225,3,137.67,"Medium Spender",22.95,550.80
15082,1,22.95,"Low Spender",22.95,550.80
17293,6,206.57,"Medium Spender",22.95,550.80
12433,4,458.58,"Medium Spender",22.93,550.32
12749,3,229.05,"Medium Spender",22.91,549.84
13319,20,801.34,"High Spender",22.90,549.60
14841,5,228.86,"Medium Spender",22.89,549.36
14940,2,91.30,"Low Spender",22.83,547.92
14358,2,91.20,"Low Spender",22.80,547.20
15207,2,45.60,"Low Spender",22.80,547.20
18230,2,136.80,"Medium Spender",22.80,547.20
15253,2,113.90,"Medium Spender",22.78,546.72
16296,4,159.30,"Medium Spender",22.76,546.24
13233,2,90.96,"Low Spender",22.74,545.76
15791,3,90.90,"Low Spender",22.73,545.52
13769,7,181.60,"Medium Spender",22.70,544.80
17865,17,907.59,"High Spender",22.69,544.56
17411,1,68.04,"Low Spender",22.68,544.32
13874,4,136.10,"Medium Spender",22.68,544.32
16992,3,181.30,"Medium Spender",22.66,543.84
12623,5,248.85,"Medium Spender",22.62,542.88
16983,4,180.74,"Medium Spender",22.59,542.16
15694,4,135.40,"Medium Spender",22.57,541.68
14634,3,157.67,"Medium Spender",22.52,540.48
15095,4,157.65,"Medium Spender",22.52,540.48
16202,4,157.64,"Medium Spender",22.52,540.48
15633,8,202.59,"Medium Spender",22.51,540.24
12399,2,45.00,"Low Spender",22.50,540.00
12416,1,45.00,"Low Spender",22.50,540.00
12998,1,45.00,"Low Spender",22.50,540.00
13680,8,719.97,"High Spender",22.50,540.00
14118,1,22.50,"Low Spender",22.50,540.00
14771,1,45.00,"Low Spender",22.50,540.00
15487,1,22.50,"Low Spender",22.50,540.00
15970,1,22.50,"Low Spender",22.50,540.00
16454,1,22.50,"Low Spender",22.50,540.00
17007,1,22.50,"Low Spender",22.50,540.00
17744,1,45.00,"Low Spender",22.50,540.00
17909,1,22.50,"Low Spender",22.50,540.00
13993,8,314.85,"Medium Spender",22.49,539.76
14938,2,67.48,"Low Spender",22.49,539.76
15805,9,472.33,"Medium Spender",22.49,539.76
16722,9,314.87,"Medium Spender",22.49,539.76
15165,1,67.40,"Low Spender",22.47,539.28
14369,1,44.89,"Low Spender",22.45,538.80
16083,1,112.20,"Medium Spender",22.44,538.56
12907,2,44.85,"Low Spender",22.43,538.32
13087,1,44.84,"Low Spender",22.42,538.08
13368,1,44.80,"Low Spender",22.40,537.60
17700,6,179.12,"Medium Spender",22.39,537.36
12644,3,201.45,"Medium Spender",22.38,537.12
12859,1,44.75,"Low Spender",22.38,537.12
15817,3,179.07,"Medium Spender",22.38,537.12
17115,3,134.19,"Medium Spender",22.37,536.88
12474,7,357.60,"Medium Spender",22.35,536.40
13477,4,178.58,"Medium Spender",22.32,535.68
12402,3,89.10,"Low Spender",22.28,534.72
13141,9,423.19,"Medium Spender",22.27,534.48
16155,3,89.05,"Low Spender",22.26,534.24
12516,2,200.10,"Medium Spender",22.23,533.52
13375,1,66.70,"Low Spender",22.23,533.52
17236,2,66.65,"Low Spender",22.22,533.28
14437,2,88.80,"Low Spender",22.20,532.80
13012,3,133.10,"Medium Spender",22.18,532.32
17679,3,155.10,"Medium Spender",22.16,531.84
16126,8,310.05,"Medium Spender",22.15,531.60
15282,1,88.50,"Low Spender",22.13,531.12
16954,4,176.70,"Medium Spender",22.09,530.16
14626,6,220.63,"Medium Spender",22.06,529.44
13873,3,88.15,"Low Spender",22.04,528.96
14944,6,308.54,"Medium Spender",22.04,528.96
16455,5,176.30,"Medium Spender",22.04,528.96
13178,9,550.60,"High Spender",22.02,528.48
17039,1,44.04,"Low Spender",22.02,528.48
17746,2,66.00,"Low Spender",22.00,528.00
14215,3,175.82,"Medium Spender",21.98,527.52
16977,2,43.95,"Low Spender",21.98,527.52
14961,9,505.37,"High Spender",21.97,527.28
15764,2,131.80,"Medium Spender",21.97,527.28
12549,2,43.80,"Low Spender",21.90,525.60
16265,3,131.40,"Medium Spender",21.90,525.60
17023,2,43.80,"Low Spender",21.90,525.60
13514,2,87.50,"Low Spender",21.88,525.12
14353,2,65.64,"Low Spender",21.88,525.12
17235,3,87.50,"Low Spender",21.88,525.12
15658,3,87.45,"Low Spender",21.86,524.64
17157,9,218.60,"Medium Spender",21.86,524.64
12485,1,65.50,"Low Spender",21.83,523.92
13655,3,109.05,"Medium Spender",21.81,523.44
12635,2,65.40,"Low Spender",21.80,523.20
14226,1,65.40,"Low Spender",21.80,523.20
18259,3,65.40,"Low Spender",21.80,523.20
16139,1,43.56,"Low Spender",21.78,522.72
15808,17,1000.27,"High Spender",21.75,522.00
17766,1,43.50,"Low Spender",21.75,522.00
17850,101,3672.77,"High Spender",21.73,521.52
12490,8,282.26,"Medium Spender",21.71,521.04
12681,17,1126.24,"High Spender",21.66,519.84
14907,7,259.26,"Medium Spender",21.61,518.64
12575,2,64.80,"Low Spender",21.60,518.40
12613,5,237.60,"Medium Spender",21.60,518.40
12943,1,43.20,"Low Spender",21.60,518.40
14105,3,259.22,"Medium Spender",21.60,518.40
14264,3,86.40,"Low Spender",21.60,518.40
12360,2,86.30,"Low Spender",21.58,517.92
12949,11,776.94,"High Spender",21.58,517.92
18085,3,107.85,"Medium Spender",21.57,517.68
18242,4,107.76,"Medium Spender",21.55,517.20
15607,3,86.10,"Low Spender",21.53,516.72
16040,3,86.10,"Low Spender",21.53,516.72
12539,3,387.36,"Medium Spender",21.52,516.48
16208,6,387.24,"Medium Spender",21.51,516.24
12608,1,43.00,"Low Spender",21.50,516.00
17213,4,128.85,"Medium Spender",21.48,515.52
17975,10,386.70,"Medium Spender",21.48,515.52
16980,1,42.90,"Low Spender",21.45,514.80
17422,2,64.28,"Low Spender",21.43,514.32
17034,2,107.00,"Medium Spender",21.40,513.60
16835,5,149.45,"Medium Spender",21.35,512.40
15502,3,298.63,"Medium Spender",21.33,511.92
15842,2,64.00,"Low Spender",21.33,511.92
15955,6,319.90,"Medium Spender",21.33,511.92
12495,1,42.60,"Low Spender",21.30,511.20
16948,2,63.80,"Low Spender",21.27,510.48
16258,6,276.25,"Medium Spender",21.25,510.00
17593,6,444.70,"Medium Spender",21.18,508.32
14372,2,126.95,"Medium Spender",21.16,507.84
15664,2,84.64,"Low Spender",21.16,507.84
16094,4,148.00,"Medium Spender",21.14,507.36
13659,9,401.14,"Medium Spender",21.11,506.64
15439,3,126.65,"Medium Spender",21.11,506.64
18078,2,63.30,"Low Spender",21.10,506.40
17646,7,253.05,"Medium Spender",21.09,506.16
13297,2,84.32,"Low Spender",21.08,505.92
13871,3,84.30,"Low Spender",21.08,505.92
16156,9,210.42,"Medium Spender",21.04,504.96
15126,2,42.04,"Low Spender",21.02,504.48
13010,1,21.00,"Low Spender",21.00,504.00
14123,1,42.00,"Low Spender",21.00,504.00
15691,1,21.00,"Low Spender",21.00,504.00
16124,3,63.00,"Low Spender",21.00,504.00
16325,7,230.85,"Medium Spender",20.99,503.76
18178,7,272.73,"Medium Spender",20.98,503.52
13299,2,167.55,"Medium Spender",20.94,502.56
14745,4,167.25,"Medium Spender",20.91,501.84
16387,2,41.80,"Low Spender",20.90,501.60
17644,5,187.78,"Medium Spender",20.86,500.64
13164,1,20.85,"Low Spender",20.85,500.40
16988,1,41.70,"Low Spender",20.85,500.40
12958,2,41.65,"Low Spender",20.83,499.92
14205,5,166.65,"Medium Spender",20.83,499.92
13136,7,270.38,"Medium Spender",20.80,499.20
13996,2,103.98,"Medium Spender",20.80,499.20
13847,1,41.45,"Low Spender",20.73,497.52
16748,3,145.00,"Medium Spender",20.71,497.04
17878,1,165.70,"Medium Spender",20.71,497.04
12996,1,41.40,"Low Spender",20.70,496.80
16630,1,41.40,"Low Spender",20.70,496.80
18226,10,475.92,"Medium Spender",20.69,496.56
13641,4,103.26,"Medium Spender",20.65,495.60
13693,6,206.45,"Medium Spender",20.65,495.60
13384,3,185.76,"Medium Spender",20.64,495.36
17048,3,103.20,"Medium Spender",20.64,495.36
13377,2,165.07,"Medium Spender",20.63,495.12
16523,3,82.50,"Low Spender",20.63,495.12
17496,3,185.70,"Medium Spender",20.63,495.12
18029,1,41.25,"Low Spender",20.63,495.12
13863,3,82.35,"Low Spender",20.59,494.16
16859,4,143.92,"Medium Spender",20.56,493.44
17276,1,164.44,"Medium Spender",20.56,493.44
12632,2,102.74,"Medium Spender",20.55,493.20
15738,16,472.58,"Medium Spender",20.55,493.20
13001,18,883.21,"High Spender",20.54,492.96
18236,3,123.19,"Medium Spender",20.53,492.72
12645,3,102.60,"Medium Spender",20.52,492.48
13330,3,102.54,"Medium Spender",20.51,492.24
14615,3,61.50,"Low Spender",20.50,492.00
15363,2,41.00,"Low Spender",20.50,492.00
12924,3,81.95,"Low Spender",20.49,491.76
14370,2,81.90,"Low Spender",20.48,491.52
14751,2,40.95,"Low Spender",20.48,491.52
17491,3,81.90,"Low Spender",20.48,491.52
15129,7,184.25,"Medium Spender",20.47,491.28
16534,1,81.85,"Low Spender",20.46,491.04
13958,5,367.71,"Medium Spender",20.43,490.32
15122,5,163.43,"Medium Spender",20.43,490.32
17028,3,163.40,"Medium Spender",20.43,490.32
12810,1,20.40,"Low Spender",20.40,489.60
13134,1,20.40,"Low Spender",20.40,489.60
13530,1,20.40,"Low Spender",20.40,489.60
14197,1,40.80,"Low Spender",20.40,489.60
14310,1,20.40,"Low Spender",20.40,489.60
14490,2,40.80,"Low Spender",20.40,489.60
14997,1,40.80,"Low Spender",20.40,489.60
15278,2,40.80,"Low Spender",20.40,489.60
15404,1,20.40,"Low Spender",20.40,489.60
15602,5,203.96,"Medium Spender",20.40,489.60
15807,1,40.80,"Low Spender",20.40,489.60
17699,1,20.40,"Low Spender",20.40,489.60
18260,11,367.26,"Medium Spender",20.40,489.60
12393,2,101.90,"Medium Spender",20.38,489.12
12586,3,183.35,"Medium Spender",20.37,488.88
13643,5,183.35,"Medium Spender",20.37,488.88
16358,1,122.18,"Medium Spender",20.36,488.64
17735,6,285.06,"Medium Spender",20.36,488.64
13635,3,142.38,"Medium Spender",20.34,488.16
13491,11,243.93,"Medium Spender",20.33,487.92
15409,1,40.65,"Low Spender",20.33,487.92
12519,1,20.28,"Low Spender",20.28,486.72
14791,1,20.28,"Low Spender",20.28,486.72
15798,3,202.76,"Medium Spender",20.28,486.72
16190,4,101.37,"Medium Spender",20.27,486.48
15109,2,60.75,"Low Spender",20.25,486.00
16781,1,20.25,"Low Spender",20.25,486.00
17340,6,344.19,"Medium Spender",20.25,486.00
16288,1,40.45,"Low Spender",20.23,485.52
15985,5,101.10,"Medium Spender",20.22,485.28
14260,2,80.85,"Low Spender",20.21,485.04
17759,2,121.25,"Medium Spender",20.21,485.04
12691,1,40.40,"Low Spender",20.20,484.80
14480,2,60.60,"Low Spender",20.20,484.80
18212,1,40.35,"Low Spender",20.18,484.32
17049,8,383.27,"Medium Spender",20.17,484.08
12595,1,20.16,"Low Spender",20.16,483.84
14935,1,20.16,"Low Spender",20.16,483.84
17205,1,20.16,"Low Spender",20.16,483.84
13064,2,60.45,"Low Spender",20.15,483.60
13999,10,282.05,"Medium Spender",20.15,483.60
16717,5,161.10,"Medium Spender",20.14,483.36
13995,5,161.07,"Medium Spender",20.13,483.12
14032,6,241.47,"Medium Spender",20.12,482.88
14257,4,140.78,"Medium Spender",20.11,482.64
14108,1,40.20,"Low Spender",20.10,482.40
15718,1,40.20,"Low Spender",20.10,482.40
17631,2,40.20,"Low Spender",20.10,482.40
17726,1,40.20,"Low Spender",20.10,482.40
18269,1,20.10,"Low Spender",20.10,482.40
12450,1,60.20,"Low Spender",20.07,481.68
16163,1,100.35,"Medium Spender",20.07,481.68
12492,1,80.25,"Low Spender",20.06,481.44
13705,3,60.15,"Low Spender",20.05,481.20
16680,1,40.10,"Low Spender",20.05,481.20
17664,2,60.15,"Low Spender",20.05,481.20
16198,1,40.04,"Low Spender",20.02,480.48
12440,1,40.00,"Low Spender",20.00,480.00
13509,1,20.00,"Low Spender",20.00,480.00
15228,2,199.95,"Medium Spender",20.00,480.00
15250,1,20.00,"Low Spender",20.00,480.00
15603,1,20.00,"Low Spender",20.00,480.00
15966,1,40.00,"Low Spender",20.00,480.00
16452,1,40.00,"Low Spender",20.00,480.00
14687,2,59.98,"Low Spender",19.99,479.76
16569,2,39.95,"Low Spender",19.98,479.52
13814,1,39.90,"Low Spender",19.95,478.80
14047,6,199.53,"Medium Spender",19.95,478.80
15152,1,39.90,"Low Spender",19.95,478.80
12976,5,219.24,"Medium Spender",19.93,478.32
15736,2,219.15,"Medium Spender",19.92,478.08
12392,1,19.90,"Low Spender",19.90,477.60
12953,1,39.80,"Low Spender",19.90,477.60
13490,1,19.90,"Low Spender",19.90,477.60
14007,1,19.90,"Low Spender",19.90,477.60
14253,1,19.90,"Low Spender",19.90,477.60
15200,1,19.90,"Low Spender",19.90,477.60
15484,1,19.90,"Low Spender",19.90,477.60
15732,3,99.40,"Low Spender",19.88,477.12
18151,3,139.15,"Medium Spender",19.88,477.12
12598,2,59.60,"Low Spender",19.87,476.88
13267,8,297.83,"Medium Spender",19.86,476.64
14186,5,138.94,"Medium Spender",19.85,476.40
16180,4,218.33,"Medium Spender",19.85,476.40
13382,3,138.84,"Medium Spender",19.83,475.92
15786,2,277.36,"Medium Spender",19.81,475.44
16004,4,198.10,"Medium Spender",19.81,475.44
12386,1,19.80,"Low Spender",19.80,475.20
12387,1,19.80,"Low Spender",19.80,475.20
12698,1,19.80,"Low Spender",19.80,475.20
12708,7,198.00,"Medium Spender",19.80,475.20
13945,1,19.80,"Low Spender",19.80,475.20
13964,1,19.80,"Low Spender",19.80,475.20
13989,1,19.80,"Low Spender",19.80,475.20
14283,3,79.20,"Low Spender",19.80,475.20
16136,1,19.80,"Low Spender",19.80,475.20
16193,1,19.80,"Low Spender",19.80,475.20
16275,1,98.98,"Low Spender",19.80,475.20
16304,1,19.80,"Low Spender",19.80,475.20
16604,1,19.80,"Low Spender",19.80,475.20
16783,1,19.80,"Low Spender",19.80,475.20
16785,1,19.80,"Low Spender",19.80,475.20
17280,1,19.80,"Low Spender",19.80,475.20
17457,1,19.80,"Low Spender",19.80,475.20
17597,1,39.60,"Low Spender",19.80,475.20
17678,1,19.80,"Low Spender",19.80,475.20
18182,1,19.80,"Low Spender",19.80,475.20
18267,1,19.80,"Low Spender",19.80,475.20
15814,2,98.96,"Low Spender",19.79,474.96
14478,3,118.70,"Medium Spender",19.78,474.72
18223,7,296.77,"Medium Spender",19.78,474.72
15827,7,138.40,"Medium Spender",19.77,474.48
16341,2,177.94,"Medium Spender",19.77,474.48
14038,1,19.75,"Low Spender",19.75,474.00
16551,4,98.68,"Low Spender",19.74,473.76
13156,3,138.00,"Medium Spender",19.71,473.04
15674,7,374.25,"Medium Spender",19.70,472.80
16607,8,216.67,"Medium Spender",19.70,472.80
14930,3,196.91,"Medium Spender",19.69,472.56
15600,3,98.46,"Low Spender",19.69,472.56
13286,1,78.70,"Low Spender",19.68,472.32
16945,10,392.84,"Medium Spender",19.64,471.36
14482,4,215.92,"Medium Spender",19.63,471.12
16147,3,176.70,"Medium Spender",19.63,471.12
13337,1,78.45,"Low Spender",19.61,470.64
12915,2,58.80,"Low Spender",19.60,470.40
14644,2,98.00,"Low Spender",19.60,470.40
12468,3,234.95,"Medium Spender",19.58,469.92
14344,7,313.20,"Medium Spender",19.58,469.92
15678,2,117.50,"Medium Spender",19.58,469.92
16838,2,78.30,"Low Spender",19.58,469.92
15527,7,215.20,"Medium Spender",19.56,469.44
14249,7,273.37,"Medium Spender",19.53,468.72
17663,7,253.80,"Medium Spender",19.52,468.48
17531,1,19.50,"Low Spender",19.50,468.00
12475,1,19.50,"Low Spender",19.50,468.00
13070,2,39.00,"Low Spender",19.50,468.00
13238,1,39.00,"Low Spender",19.50,468.00
13242,3,58.50,"Low Spender",19.50,468.00
13399,1,19.50,"Low Spender",19.50,468.00
13974,1,19.50,"Low Spender",19.50,468.00
14384,1,19.50,"Low Spender",19.50,468.00
14635,1,19.50,"Low Spender",19.50,468.00
14870,3,78.00,"Low Spender",19.50,468.00
15347,1,19.50,"Low Spender",19.50,468.00
12412,3,77.91,"Low Spender",19.48,467.52
13890,3,116.55,"Medium Spender",19.43,466.32
12472,12,893.32,"High Spender",19.42,466.08
14243,6,349.59,"Medium Spender",19.42,466.08
15434,3,135.78,"Medium Spender",19.40,465.60
16303,3,310.44,"Medium Spender",19.40,465.60
15279,4,155.10,"Medium Spender",19.39,465.36
16979,3,58.16,"Low Spender",19.39,465.36
12721,2,116.30,"Medium Spender",19.38,465.12
15111,2,77.35,"Low Spender",19.34,464.16
13037,6,154.50,"Medium Spender",19.31,463.44
12727,2,57.90,"Low Spender",19.30,463.20
14426,6,636.10,"High Spender",19.28,462.72
13362,2,77.00,"Low Spender",19.25,462.00
15107,2,57.75,"Low Spender",19.25,462.00
12682,15,673.27,"High Spender",19.24,461.76
13202,5,115.40,"Medium Spender",19.23,461.52
16039,2,96.14,"Low Spender",19.23,461.52
12377,2,153.75,"Medium Spender",19.22,461.28
14219,2,57.65,"Low Spender",19.22,461.28
17581,15,615.06,"High Spender",19.22,461.28
